id,name,address,city,derived_suburb,state,country,booking_url,city_looks_like_street
73b72a5d-d965-41c0-9dc1-86e64b8a0467,"Warrimoo Oval Courts (KRG)","Warrimoo Ave, St Ives NSW 2075","Warrimoo Ave","Warrimoo Ave","NSW","Australia","https://krg.bookable.net.au/venues/51/warrimoo-oval-tennis-courts",true
e62713f3-4a3f-46c2-a708-e8f3e14caa74,"Waterloo Oval","Elizabeth Street, Waterloo NSW 2017","Waterloo","Waterloo","NSW","Australia","https://www.cityofsydney.nsw.gov.au/sports-facility-booking-services/book-sports-field",false
0bfaa797-26ae-4cf4-a73f-1fcabfb49be5,"Watsons Oval","Spearwood WA","Spearwood WA","Spearwood WA","WA","Australia","https://www.spacetoco.com/space/spearwood-wa-watsons-oval",false
9471f41c-4a4f-41ce-931a-16c8784051b7,"Wentworth Park Sportsfields","Wentworth Park Road, Glebe NSW 2037","Glebe","Glebe","NSW","Australia","https://www.cityofsydney.nsw.gov.au/sports-facility-booking-services/book-sports-field",false
cc01ef65-851d-45a2-834b-165aaaf3d163,"Wentworth Park Sportsgrounds","Clarence St, Howrah TAS 7018","Clarence St","Clarence St","TAS","Australia","https://www.ccc.tas.gov.au/explore/sportsgrounds-for-hire/",true
bba494a1-6c61-4ef9-96b4-0b866e0dd00e,"West End Tennis Club","39 Vulture St, West End QLD 4101","39 Vulture St","39 Vulture St","QLD","Australia","https://www.westendtennisclub.com.au/",true
8990d346-6341-4527-ac19-bc2ac630c92e,"West Epping Park (Tennis & Pickleball)","15X Dent St, Epping NSW 2121","15X Dent St","15X Dent St","NSW","Australia","https://play.tennis.com.au/westeppingpark",true
87a627ac-42ef-4fc0-a4a4-55e1560d8ba2,"Westgate Indoor Sports","Cnr Grieve Pde & Dohertys Rd, Altona North VIC","Cnr Grieve Pde & Dohertys Rd","Cnr Grieve Pde & Dohertys Rd","VIC","Australia","https://westgateindoorsports.com.au/",true
e872e938-a7e8-4e7b-b3c7-4e9438af4140,"Whaleback Tennis & Pickleball Courts","Whaleback Avenue, Parkwood WA","Whaleback Avenue","Whaleback Avenue","WA","Australia","https://www.spacetoco.com/space/parkwood-wa-whaleback-pickleball-and-tennis-courts",true
01d66fd7-122e-4a84-90a4-f75d88c56530,"White City Tennis","30 Alma Street, Paddington NSW 2021","Paddington","Paddington","NSW","Australia","https://www.whitecitytennis.com.au/court-hire",false
4cbe5895-a19f-4318-987b-9ecac3593f5e,"Williamstown Tennis Club","Corner Morris St & Esplanade, Williamstown VIC","Williamstown","Williamstown","VIC","Australia","play.tennis.com.au/court-hire/WilliamstownTennisClub",false
14fd69d7-897c-4a82-bea1-fcc0886336bd,"Willoughby Leisure Centre – Pickleball","2–4 Small St, Willoughby NSW 2068","2–4 Small St","2–4 Small St","NSW","Australia","https://www.willoughbyleisure.com.au/Bookings-and-availability/Book-a-pickleball-court",true
9de7afa4-2f42-4c2a-aad0-f9cd4a96bfc8,"Wodonga Tennis Centre","Dalgleish St, Wodonga VIC 3690","Dalgleish St","Dalgleish St","VIC","Australia","https://play.tennis.com.au/wodongatenniscentre/booking/bookbydate",true
52f8a399-891b-4e80-b3aa-df8e60b40cc2,"Wynnum Tennis Centre","Colina St, Wynnum QLD 4178","Colina St","Colina St","QLD","Australia","https://www.tennis.com.au/queensland/clubs/wynnum-tennis-centre",true
185ae1ef-dda3-4d73-a4ec-8958af82e662,"Wynyard-Somerset Tennis Club","Tasmania","Tasmania","Tasmania","","Australia","https://play.tennis.com.au/WynyardsomersetTennisClub",false
4725dabc-f633-4b66-b976-04f6bcd1e8e1,"York Tennis Courts","22 Barker Street, York WA","22 Barker Street","22 Barker Street","WA","Australia","https://www.spacetoco.com/space/york-wa-tennis-courts",true
